,text,favourite_count,retweet_count,created_at
118,RT @CentralQNoticia: En el Día Internacional de la #Mujer se conmemora el camino que han atravesado las mujeres a lo largo de la historia e…,0,6,2022-03-08 16:10:39
119,"RT @VanesaDaf: No siempre fuimos visibles, pero gracias a muchas ""anónimas"", hoy podemos crear y creer, con nombre y apellido.

Día de la m…",0,12,2022-03-08 16:10:22
120,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:10:19
121,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:10:14
122,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:10:10
123,"Dieciséis #mujeres, durante 13 días, subiendo a más de 6.800 metros de altura. El documental de #Greenpeace sobre la travesía al #volcán Ojos del Salado se estrena hoy, en el #Día #Internacional de la #Mujer. #8M #VCTElMercurio https://t.co/6S24j4g8QT https://t.co/OoNl72fajk",2,0,2022-03-08 16:10:01
124,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:09:55
125,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:09:55
126,"RT @Selenehepe1: Si me matan, si es que me encuentran, llenenme de flores, cubranme de tierra.
Que yo seré  semilla para las que vienen, qu…",0,24,2022-03-08 16:09:53
127,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:09:41
128,"RT @CapuchonF: Nuestro compromiso es que exista una paridad de género en nuestro equipo de trabajo 👷🏽‍♂👷🏻‍♀

#mujer #diadelamujer #Ecuador…",0,1,2022-03-08 16:09:41
129,"RT @FrasesNorfiPC: Gracias #Mujer por dejarme poder contar contigo.
¡Feliz #DiaDeLaMujer! #8M #DiaInternacionalDeLaMujer
https://t.co/mUT39…",0,4,2022-03-08 16:09:15
130,"RT @FrasesNorfiPC: Gracias #Mujer por dejarme poder contar contigo.
¡Feliz #DiaDeLaMujer! #8M #DiaInternacionalDeLaMujer
https://t.co/mUT39…",0,4,2022-03-08 16:09:00
131,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:08:48
132,"RT @CiceroComunica: 🤔¿Sabrías mencionar alguna #mujer que marcó la historia de la #ciencia? 🔬 En el #DíaInternacionalDeLaMujer 💜, descifram…",0,2,2022-03-08 16:08:35
133,"Celebramos y acompañamos la asunción de la rectora Msc. Antonia Lidia Blanco en la Universidad Nacional de la Patagonia San Juan Bosco. #ComodoroRivadavia 
Un día histórico para la casa de altos estudios en el marco del 8M. 
#8M #mujer #género  #universidad #pública #gratuita https://t.co/ML1aY4kqlm",1,0,2022-03-08 16:08:24
134,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:08:05
135,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:07:46
136,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:07:43
137,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:06:58
138,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:06:26
139,"RT @UNFPA_Ve: En este #DíaDeLaMujer recalcamos que luchar contra el cambio climático, es también luchar contra la Violencia basada en Géner…",0,3,2022-03-08 16:06:23
140,"RT @SaraHispania: Por lo visto las únicas mujeres que existen en España son las de PODEMOS. Como si las demás no fuéramos mujeres.
#Mujer #…",0,11,2022-03-08 16:06:22
141,RT @YWP_Spain: #MujeresYWP | Hoy es el #DíaInternacionaldelaMujer y en YWP_Spain hemos preguntado a las chicas de la red qué opinan sobre e…,0,10,2022-03-08 16:06:05
142,"RT @versusseguros1: En Versus Celebramos con orgullo a la Mujer. 
 ¡¡Feliz Día de la Mujer!!
#Diadelamujer #8M #Mujer #Marzo #M82022 #Women…",0,1,2022-03-08 16:06:05
143,"Las personas que más amo en este mundo son mujeres y no creo ser el único, ni una menos. 🥺✊🏻💚💜💌

#feminismo #feminista #8m #DiaInternacionalDeLasMujeres #mujer #amor #vida #marchafeminista #niunamenos #niunamas #mamá #hija #niña #justica #desaparecidas #paz #mexico https://t.co/Zh92KVjdSA",1,0,2022-03-08 16:06:00
144,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:05:54
145,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:05:53
146,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:05:36
147,"Mujeres sabias, fuertes y llenas de vida, brindémosles tributo a todas las mujeres. 👩🏻‍🌾👩🏼‍🏫👷🏻‍♀️👩🏽‍⚕️👩‍👧‍👦👩🏾‍⚖️💜

#8M #diadelamujer #Mujer #8demarzo #diainternacionaldelamujer #motranosa #HablemosDeEllas https://t.co/Qdf3hfHPab",2,0,2022-03-08 16:05:32
148,"Feliz día a todas las mujeres del mundo.  🌎 

#8Marzo #GlobalBox #Casillero #DiaDeLaMujer #FelizDíaATi #Mujer #8M https://t.co/YBVWpw0Qfe",0,0,2022-03-08 16:05:25
149,"RT @khronoshistoria: Las feminazis y las amazonas no existen; es el patriarcado, insultando a la búsqueda de igualdad

De @EvaSANJUN1

#khr…",0,1,2022-03-08 16:05:14
150,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:04:58
151,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:04:46
152,"RT @EMETarcoiris: Nuestros usuarios de la #ComunidadTerapéutica Vado de los Bueyes participan en el acto de Benamejí por el #8M 💜.

Durante…",0,2,2022-03-08 16:04:26
153,"RT @evo_pub: Son inteligentes, virtuosas, luchadoras, maternales, trabajadoras, valientes, maestras y amorosas. ¡Feliz día mujeres!

#DíaIn…",0,1,2022-03-08 16:04:03
154,"RT @KarenD_Tech: Con motivo del 8 de marzo del Día Internacional de la #Mujer, 12 representantes de todas las áreas de actividad del Minist…",0,1,2022-03-08 16:03:48
155,"Si hoy por estar defendiendo mis derechos me van a echar hate, no me importa... hay más como yo, muchas más.

#8M #8DeMarzo #NiUnaMenos #NiUnaMas #Mujer",2,0,2022-03-08 16:03:43
156,RT @CentralQNoticia: En el Día Internacional de la #Mujer se conmemora el camino que han atravesado las mujeres a lo largo de la historia e…,0,6,2022-03-08 16:03:40
157,"El día de hoy conmemoramos a las mujeres que lucharon por sus derechos, lucharon para ser mejores y para lograr sus sueño.  

#diainternacionaldelamujer #mujer #dia #motivacion #8M https://t.co/fKxz7uy46Q",0,0,2022-03-08 16:03:29
158,"📰#Mujeres, el sesgo que condena su #salud:

🏥Se ha practicado ""una #medicina androcéntrica en la que hemos olvidado las características propias de la mujer""

🗣️Nuestro portavoz y responsable del Grupo de Salud de la #Mujer en @efesalud #DiaDeLaMujer #8M
https://t.co/nInQfjhNtM",1,0,2022-03-08 16:03:21
159,"Hoy #8M conmemoramos el Día de la Mujer, cuando miramos atras y comparamos con nuestro presente, vemos que se han logrado #oportunidades para la #Mujer, aunque hay MUCHO POR HACER. 
#Mujer sigamos contribuyendo con nuestra #fuerza…https://t.co/K9bpN1Klqa https://t.co/iGhNMJbgng",0,0,2022-03-08 16:03:05
160,"Libros, o apps, o contenidos digitales... aquí tenemos todo para potenciar el acceso a información fiable, clara y completa sobre la salud de la mujer y las personas con útero. 

#malala #derechosmujer #8M #mujer #saludreproductiva https://t.co/uWC43CDbIy",1,0,2022-03-08 16:03:05
161,"Con motivo del 8 de marzo del Día Internacional de la #Mujer, 12 representantes de todas las áreas de actividad del Ministerio de #Transportes, Movilidad y Agenda Urbana y de sus entidades, responden a la  pregunta ¿Qué significa el #8M para ti?.
https://t.co/H9VyjbRTGP",1,1,2022-03-08 16:02:57
162,"Cuando pienso en la palabra #mujer, me viene a la mente el valor y la fuerza. Con convicción, constancia, autoamor y respeto por una misma, todas las mujeres somos poderosas, ¡celebremos juntas el #DíaInternacionaldelaMujer!

#DíadelaMujer #8M #8marzo2022 #8marzo #Emprendedora https://t.co/ooZzAHrYCl",0,0,2022-03-08 16:02:55
163,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:02:55
164,"RT @dibanezgut: #8M. 

Os presento una #mujer que con su SÍ marcó el rumbo de la historia. https://t.co/4Ucv11Gj3c",0,10,2022-03-08 16:02:44
165,"✊""Que nada nos limite. Que nada nos defina. Que nada nos sujete. Que la libertad sea nuestra propia sustancia"".🕊️ Simone de Beauvoir.
-
-
-
#UISRAEL #Dia #Mujer #8M https://t.co/Tqwxj0xBc4",0,0,2022-03-08 16:02:41
166,"RT @OmarCaicedo1927: Hoy 8 de Marzo, día de la mujer trabajadora, reinvindicamos el papel crucial jugado por algunas de ellas en la histori…",0,2,2022-03-08 16:02:39
167,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:02:37
168,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:02:32
169,"👩🏻‍🦱👩🏻💜 #8M2022 #8M #DíaDeLaMujer #Estatal Durante enero 2022, se reportaron varios delitos contra la #mujer en el estado de #Puebla. Aquí las cifras dadas a conocer por el #SESNSP 👉🏼 https://t.co/hXznnxj8De https://t.co/4qrDglsAO0",0,0,2022-03-08 16:02:25
170,"🤔¿Sabrías mencionar alguna #mujer que marcó la historia de la #ciencia? 🔬 En el #DíaInternacionalDeLaMujer 💜, desciframos algunas de ellas. Si eres curioso, no dudes en seguir el siguiente hilo 👇
#8M #Medicina #Ciencia #Mujer",4,2,2022-03-08 16:02:24
171,"8M Hoy y cada día EDUCANDO para la IGUALDAD en: la familia, la escuela, el amor, el trabajo, las calles, los medios de comunicación, el deporte, las amistades...
@prospe_la
#8M 
#feminismo
#igualdad
#mujer
#educacionfeminista
#laprospe
#prosperidad https://t.co/i4ya7246Wi",0,0,2022-03-08 16:02:14
172,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:02:13
173,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:02:05
174,"Por años se han impuesto prejuicios hacia las mujeres y sabemos que no sólo giran alrededor del sector automovilístico, ¡es momento de acabar con esos estigmas visibilizándolos! 💪💜

8 de marzo, Día Internacional de la Mujer. 

#8M #8DeMarzo #DíaInternacionalDeLaMujer #Mujer https://t.co/fV34Oz8MB7",0,0,2022-03-08 16:02:04
175,En @CNE_Chile creemos que para avanzar en #equidaddegenero es necesario que quienes trabajan en la organización adquieran conocimientos en esta temática. #capacitación #formación #EnergíaMásMujer #8M #DíaInternacionalDeLaMujer #Mujer #AvanzamosenIgualdad @Pau__mp @udeconcepcion https://t.co/LbGP50UM7B,3,2,2022-03-08 16:01:57
176,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:01:34
177,"📢 #DíaInternacionalDeLaMujer. Gracias a todas y cada una de vosotras. A las que estuvisteis, a las que estáis y a las que vendrán. Porque la lucha sigue, ¡sigamos luchando juntas! ✊

#8M #DiaInternacionalDeLaMujer #Mujer #MujerYDiscapacidad https://t.co/GelENpTaaM",1,0,2022-03-08 16:01:31
178,"Que no sea sólo UN día en el calendario. Que sea un camino de #amor #acogida #sanacion y #crecimiento en #comunion con nuestras pares!!!
Acompáñanos MAÑANA a las 7pm en @radiopalafox  te prometo una experiencia de #abrazocomunitario a la distancia 🔥♀️🔥 #8m   #sororidad #mujer https://t.co/cNUdLPLcaA",0,0,2022-03-08 16:01:27
179,"RT @FrasesNorfiPC: Hoy 8 de marzo celebramos el Día Internacional de la Mujer. Día de homenaje, de reconocimiento y admiración a la #Mujer,…",0,35,2022-03-08 16:01:26
180,"RT @AfamePy: #Mujer, hoy #8M es tu día, pero ayer también lo fue, y mañana también lo será.

#AME 
@AmeAlianza https://t.co/ZskmzCjb0T",0,2,2022-03-08 16:01:26
181,"RT @FrasesNorfiPC: ""El verdadero poder de un hombre, es el tamaño de la sonrisa de la mujer, que tiene a su lado"".
¡Feliz Día #Mujer! #8M
h…",0,12,2022-03-08 16:01:06
182,"Para conmemorar el día internacional de la mujer 2022 tenemos como invitada a Grace Sandoval. 
🎧 Escucha el episodio completo por apple podcast spotify📌  https://t.co/RZQLU09Dna
#teliaip #podcast #pymes #empoderadas #liderazgo #marketing #8M #DiaInternacionalDeLaMujer #mujer https://t.co/8FpuVS0Nec",0,0,2022-03-08 16:01:03
183,"#8M - Día Internacional de la Mujer - SOÑADORAS, APASIONADAS, TRABAJADORAS, ATREVIDAS, LINDAS, INTELIGENTES. Siempre genuinas y auténticas
#DiaInternacionalDeLaMujer #marzo #8marzo #mujer #soñadoras #apasionadas #trabajadoras #atrevidas #lindas #inteligentes #genuinas #autenticas https://t.co/RvAJwkxyyj",1,0,2022-03-08 16:01:00
184,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:00:59
185,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:00:52
186,"RT @FrasesNorfiPC: Hoy 8 de marzo celebramos el Día Internacional de la Mujer. Día de homenaje, de reconocimiento y admiración a la #Mujer,…",0,35,2022-03-08 16:00:19
187,"En VisualTime queremos celebrar con la mejor cara el #8M , Día Internacional de la #Mujer . Nuestra máxima: contar con un equipo de excelentes profesionales, independientemente de su género, procedencia, o incluso ¡equipo de fútbol!.

✨¡Felicidades a todas!✨ https://t.co/IlB7NfPCHo",0,0,2022-03-08 16:00:19
188,"Las feminazis y las amazonas no existen; es el patriarcado, insultando a la búsqueda de igualdad

De @EvaSANJUN1

#khronos ⏳ #Revista 🗞 #Historia 📚📖 #Mujeres #mujer #feminismo #8M #8M2022 #8Marzo2022 #igualdad #feminista #feminismoradical #FEMINISTAS 

https://t.co/7DoeVS6jwy",3,1,2022-03-08 16:00:10
189,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 16:00:01
190,"Gracias #Mujer por dejarme poder contar contigo.
¡Feliz #DiaDeLaMujer! #8M #DiaInternacionalDeLaMujer
https://t.co/mUT395yp7X https://t.co/Y9AgO25UPk",8,4,2022-03-08 16:00:01
191,"En #LaCasaDeCementín apoyamos la lucha por construir un México con igualdad de derechos y oportunidades 
#8M #DíaDeLaMujer #Mujer

Con la #CasaDeCementín siempre construye de la mejor manera pregunta por nuestros productos al  800 232 2985 o en nuestra web https://t.co/wvRbE0Xxjb https://t.co/PSPBIWkDcW",0,0,2022-03-08 16:00:00
192,"RT @Aguilarjimene17: ¡Sumémonos por las causas de las mujeres!

El Día Internacional de la #Mujer es una oportunidad para visibilizar el tr…",0,5,2022-03-08 15:59:59
193,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 15:59:55
194,"¡Mujeres Entrega, mujeres Inspiradoras!

Orgullosos de trabajar con mujeres como tú, por su entrega y fortaleza,

¡Gracias a todas las mujeres que hacen de En-trega, una gran familia!

#8M #DíaInternacionalDeLaMujer #Mujer #8M2022 #MujeresEnElTransporte https://t.co/qS3qfmZKWm",2,0,2022-03-08 15:59:24
195,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 15:59:11
196,"Feliz #dia de la #mujer a todas, en especial a las mujeres ucranianas que tan mal lo están pasando ahora mismo. #8m en Hostal Ramón y Cajal (Valladolid) El hostal de los artistas indies. https://t.co/93dSqu17uT",1,0,2022-03-08 15:59:06
197,"Hoy no se celebra, hoy se lucha 👊🏻 
Todo el poder está dentro de ti. 
.
.
#8m #8marzo #diadelamujer #womensday #fuerza #juntassomosmasfuertes #empowerment #empoderamentofeminino #mujer #mujeresvalientes #inspiracion #motivacion https://t.co/gBrNSUJySv",0,0,2022-03-08 15:58:59
198,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 15:58:26
199,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 15:58:04
200,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 15:58:03
201,"En el Día Internacional de la Mujer un saludo a ti mujer trabajadora y que a través de la lucha constante podamos erradicar la desigualdad y el abuso hacia el ser más importante de nuestras vidas.

Fotografía 📸 Vladimir Velásquez
#diainternacionaldelamujer #mujer #8M https://t.co/TD82tjqOys",8,0,2022-03-08 15:58:00
202,"No solo hay que reconocerlas este día, sino en todos  los días del año, porque su lucha es diaria. 
Felicidades a todas nuestras colaboradoras que cada día se esfuerzan en dar lo mejor de sí mismas.

#diadelamujer #8m #8marzo #inbtel #woman #mujer #mujeres #mujerexitosa #beauty https://t.co/lERjYo9Gqq",0,0,2022-03-08 15:57:54
203,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 15:57:39
204,"RT @FrasesNorfiPC: ""El verdadero poder de un hombre, es el tamaño de la sonrisa de la mujer, que tiene a su lado"".
¡Feliz Día #Mujer! #8M
h…",0,12,2022-03-08 15:57:34
205,"#Local || SI LAS FELICITAS HOY, AÚN NO HAS ENTENDIDO NADA

¡No se regalan flores, ni mucho menos chocolates! hoy y siempre es una lucha por decir BASTA YA DE VIOLENCIA contra las niñas y mujeres en Cuautla.

#8M #8Marzo2022 #mujer #08deMarzo https://t.co/Q7n1MjrADb",2,0,2022-03-08 15:57:34
206,"Mujeres de Atacama, líderes y emprendedoras - https://t.co/VsdWWJQB0R via @shareaholic  #8m #atacama #mujer #prochile #emprendedoras #lideresas",0,0,2022-03-08 15:57:20
207,RT @EAPZamorano: Hoy #8marzo  en el #DiaInternacionalDeLaMujer ZAMORANO destaca los logros y liderazgo de las mujeres en Latinoamérica y el…,0,3,2022-03-08 15:57:10
208,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 15:56:46
209,"RT @seregalandudas: El día de la #mujer💜 existe…

Para que se hagan cambios que reconozcan y garanticen nuestros derechos. 
#8M #DiaInterna…",0,143,2022-03-08 15:56:38
